"V2","V3","V4"
"06.08.2015",42,1
"26.08.2015",42,1
"21.08.2015",42,1
"07.08.2015",42,1
"10.08.2015",42,1
"14.08.2015",42,1
"15.08.2015",42,1
"21.08.2015",42,1
"24.08.2015",42,2
"26.08.2015",42,1
"27.08.2015",42,1
"29.08.2015",42,1
"06.08.2015",42,1
"27.08.2015",42,3
"26.08.2015",42,1
"11.08.2015",42,1
"18.08.2015",42,1
"15.08.2015",42,1
"24.08.2015",42,1
"09.08.2015",42,1
"14.08.2015",42,1
"23.08.2015",42,1
"29.08.2015",42,1
"11.08.2015",42,1
"13.08.2015",42,1
"14.08.2015",42,1
"01.08.2015",42,2
"12.08.2015",42,1
"16.08.2015",42,1
"01.08.2015",42,1
"17.08.2015",42,1
"18.08.2015",42,1
"01.08.2015",42,1
"05.08.2015",42,1
"08.08.2015",42,1
"09.08.2015",42,2
"11.08.2015",42,1
"16.08.2015",42,1
"29.08.2015",42,1
"31.08.2015",42,1
"15.08.2015",42,1
"01.08.2015",42,1
"08.08.2015",42,1
"09.08.2015",42,1
"07.08.2015",42,2
"30.08.2015",42,1
"04.08.2015",42,1
"05.08.2015",42,3
"07.08.2015",42,1
"08.08.2015",42,1
"09.08.2015",42,2
"11.08.2015",42,1
"14.08.2015",42,1
"17.08.2015",42,1
"18.08.2015",42,1
"19.08.2015",42,2
"20.08.2015",42,1
"01.08.2015",42,1
"22.08.2015",42,1
"26.08.2015",42,1
"27.08.2015",42,1
"31.08.2015",42,1
"15.08.2015",42,1
"08.08.2015",42,1
"09.08.2015",42,2
"27.08.2015",42,1
"06.08.2015",42,1
"09.08.2015",42,1
"01.08.2015",42,1
"18.08.2015",42,1
"25.08.2015",42,2
"15.08.2015",42,1
"05.08.2015",42,1
"03.08.2015",42,1
"17.08.2015",42,1
"06.08.2015",42,3
"29.08.2015",42,2
"29.08.2015",42,3
"16.08.2015",42,1
"28.08.2015",42,1
"29.08.2015",42,1
"28.08.2015",42,13
"29.08.2015",42,1
"31.08.2015",42,2
"03.08.2015",42,1
"28.08.2015",42,1
"13.08.2015",42,1
"17.08.2015",42,2
"24.08.2015",42,1
"26.08.2015",42,1
"28.08.2015",42,1
"29.08.2015",42,1
"16.08.2015",42,1
"18.08.2015",42,1
"23.08.2015",42,1
"06.08.2015",42,1
"14.08.2015",42,1
"15.08.2015",42,1
"14.08.2015",42,1
"21.08.2015",42,1
"07.08.2015",42,1
"26.08.2015",42,1
"04.08.2015",42,1
"14.08.2015",42,1
"24.08.2015",42,1
"27.08.2015",42,3
"19.08.2015",42,1
"20.08.2015",42,1
"19.08.2015",42,1
"20.08.2015",42,3
"22.08.2015",42,1
"29.08.2015",42,1
"15.08.2015",42,2
"03.08.2015",42,1
"24.08.2015",42,1
"26.08.2015",42,1
"31.08.2015",42,1
"16.08.2015",42,1
"08.08.2015",42,1
"09.08.2015",42,1
"27.08.2015",42,1
"28.08.2015",42,1
"12.08.2015",42,1
"29.08.2015",42,1
"10.08.2015",42,1
"16.08.2015",42,1
"22.08.2015",42,1
"28.08.2015",42,1
"19.08.2015",42,1
"06.08.2015",42,1
"28.08.2015",42,1
"20.08.2015",42,1
"28.08.2015",42,1
"27.08.2015",42,1
"24.08.2015",42,1
"19.08.2015",42,1
"23.08.2015",42,1
"07.08.2015",42,1
"17.08.2015",42,1
"01.08.2015",42,1
"23.08.2015",42,1
"09.08.2015",42,1
"23.08.2015",42,1
"28.08.2015",42,1
"03.08.2015",42,1
"23.08.2015",42,1
"22.08.2015",42,1
"29.08.2015",42,1
"14.08.2015",42,1
"15.08.2015",42,1
"07.08.2015",42,1
"26.08.2015",42,1
"07.08.2015",42,1
"03.08.2015",42,1
"07.08.2015",42,1
"10.08.2015",42,1
"09.08.2015",42,1
"30.08.2015",42,1
"01.08.2015",42,1
"09.08.2015",42,1
"10.08.2015",42,1
"11.08.2015",42,1
"26.08.2015",42,1
"06.08.2015",42,1
"15.08.2015",42,1
"08.08.2015",42,1
"15.08.2015",42,2
"26.08.2015",42,1
"16.08.2015",42,1
"15.08.2015",42,1
"10.08.2015",42,1
"11.08.2015",42,1
"11.08.2015",42,1
"18.08.2015",42,1
"21.08.2015",42,1
"01.08.2015",42,1
"24.08.2015",42,1
"27.08.2015",42,1
"27.08.2015",42,1
"25.08.2015",42,1
"06.08.2015",42,1
"02.08.2015",42,1
"03.08.2015",42,1
"05.08.2015",42,1
"08.08.2015",42,1
"12.08.2015",42,2
"18.08.2015",42,1
"05.08.2015",42,-1
"21.08.2015",42,1
"13.08.2015",42,1
"16.08.2015",42,1
"18.08.2015",42,1
"26.08.2015",42,1
"10.08.2015",42,1
"20.08.2015",42,1
"09.08.2015",42,1
"30.08.2015",42,1
"01.08.2015",42,1
"19.08.2015",42,1
"08.08.2015",42,2
"24.08.2015",42,1
"10.08.2015",42,1
"13.08.2015",42,1
"06.08.2015",42,1
"16.08.2015",42,1
"10.08.2015",42,1
"19.08.2015",42,1
"20.08.2015",42,1
"13.08.2015",42,1
"13.08.2015",42,1
"21.08.2015",42,1
"28.08.2015",42,1
"19.08.2015",42,1
"28.08.2015",42,1
"21.08.2015",42,2
"24.08.2015",42,1
"28.08.2015",42,1
"19.08.2015",42,1
"21.08.2015",42,2
"22.08.2015",42,2
"23.08.2015",42,2
"24.08.2015",42,2
"25.08.2015",42,1
"29.08.2015",42,1
"18.08.2015",42,3
"22.08.2015",42,1
"29.08.2015",42,1
"30.08.2015",42,1
"25.08.2015",42,1
"30.08.2015",42,1
"03.08.2015",42,1
"19.08.2015",42,1
"20.08.2015",42,1
"15.08.2015",42,1
"23.08.2015",42,1
"29.08.2015",42,1
"26.08.2015",42,1
"04.08.2015",42,1
"18.08.2015",42,1
"22.08.2015",42,1
"17.08.2015",42,1
"29.08.2015",42,2
"25.08.2015",42,1
"22.08.2015",42,4
"04.08.2015",42,1
"21.08.2015",42,1
"05.08.2015",42,1
"12.08.2015",42,1
"28.08.2015",42,1
"24.08.2015",42,1
"01.08.2015",42,1
"02.08.2015",42,1
"04.08.2015",42,2
"05.08.2015",42,1
"06.08.2015",42,2
"29.08.2015",42,1
"08.08.2015",42,1
"26.08.2015",42,1
"29.08.2015",42,1
"01.08.2015",42,1
"04.08.2015",42,1
"13.08.2015",42,1
"19.08.2015",42,1
"31.08.2015",42,1
"25.08.2015",42,1
"27.08.2015",42,1
"20.08.2015",42,3
"21.08.2015",42,2
"14.08.2015",42,2
"17.08.2015",42,1
"06.08.2015",42,2
"16.08.2015",42,1
"19.08.2015",42,1
"21.08.2015",42,1
"24.08.2015",42,2
"25.08.2015",42,1
"27.08.2015",42,1
"28.08.2015",42,2
"30.08.2015",42,2
"15.08.2015",42,1
"22.08.2015",42,1
"07.08.2015",42,1
"21.08.2015",42,1
"18.08.2015",42,1
"15.08.2015",42,2
"07.08.2015",42,1
"26.08.2015",42,1
"23.08.2015",42,1
"02.08.2015",42,1
"09.08.2015",42,1
"14.08.2015",42,1
"25.08.2015",42,2
"07.08.2015",42,1
"11.08.2015",42,1
"15.08.2015",42,2
"28.08.2015",42,2
"17.08.2015",42,1
"29.08.2015",42,1
"17.08.2015",42,2
"07.08.2015",42,1
"23.08.2015",42,1
"31.08.2015",42,1
"28.08.2015",42,1
"02.08.2015",42,1
"23.08.2015",42,1
"03.08.2015",42,1
"21.08.2015",42,1
"27.08.2015",42,1
"28.08.2015",42,2
"29.08.2015",42,1
"03.08.2015",42,1
"16.08.2015",42,1
"28.08.2015",42,1
"30.08.2015",42,1
"26.08.2015",42,1
"31.08.2015",42,1
"02.08.2015",42,1
"16.08.2015",42,1
"24.08.2015",42,3
"26.08.2015",42,1
"21.08.2015",42,1
"22.08.2015",42,1
"27.08.2015",42,1
"04.08.2015",42,1
"10.08.2015",42,1
"22.08.2015",42,1
"20.08.2015",42,3
"17.08.2015",42,1
"19.08.2015",42,2
"20.08.2015",42,1
"29.08.2015",42,1
"19.08.2015",42,3
"15.08.2015",42,1
"18.08.2015",42,1
"19.08.2015",42,1
"20.08.2015",42,2
"28.08.2015",42,1
"31.08.2015",42,1
"17.08.2015",42,1
"17.08.2015",42,1
"19.08.2015",42,4
"29.08.2015",42,1
"24.08.2015",42,1
"05.08.2015",42,1
"06.08.2015",42,1
"12.08.2015",42,1
"19.08.2015",42,3
"23.08.2015",42,2
"27.08.2015",42,1
"25.08.2015",42,1
"19.08.2015",42,1
"25.08.2015",42,1
"20.08.2015",42,2
"29.08.2015",42,1
"29.08.2015",42,1
"17.08.2015",42,1
"29.08.2015",42,1
"30.08.2015",42,1
"01.08.2015",42,1
"08.08.2015",42,1
"21.08.2015",42,2
"30.08.2015",42,1
"31.08.2015",42,1
"30.08.2015",42,1
"15.08.2015",42,1
"29.08.2015",42,1
"10.08.2015",42,1
"19.08.2015",42,2
"15.08.2015",42,1
"03.08.2015",42,1
"19.08.2015",42,1
"20.08.2015",42,1
"22.08.2015",42,1
"20.08.2015",42,3
"29.08.2015",42,3
"19.08.2015",42,1
"22.08.2015",42,1
"28.08.2015",42,1
"29.08.2015",42,2
"03.08.2015",42,1
"05.08.2015",42,1
"25.08.2015",42,1
"03.08.2015",42,1
"20.08.2015",42,3
"19.08.2015",42,1
"27.08.2015",42,1
"31.08.2015",42,1
"29.08.2015",42,1
"31.08.2015",42,1
"18.08.2015",42,2
"19.08.2015",42,1
"22.08.2015",42,2
"24.08.2015",42,2
"25.08.2015",42,1
"10.08.2015",42,1
"08.08.2015",42,1
"16.08.2015",42,1
"20.08.2015",42,1
"25.08.2015",42,1
"29.08.2015",42,4
"31.08.2015",42,1
"19.08.2015",42,1
"05.08.2015",42,1
"20.08.2015",42,2
"28.08.2015",42,1
"19.08.2015",42,1
"25.08.2015",42,1
"03.08.2015",42,1
"19.08.2015",42,6
"17.08.2015",42,1
"20.08.2015",42,1
"22.08.2015",42,1
"22.08.2015",42,1
"29.08.2015",42,1
"18.08.2015",42,1
"19.08.2015",42,1
"21.08.2015",42,1
"22.08.2015",42,1
"24.08.2015",42,1
"15.08.2015",42,1
"16.08.2015",42,1
"18.08.2015",42,1
"19.08.2015",42,3
"08.08.2015",42,1
"20.08.2015",42,3
"22.08.2015",42,3
"23.08.2015",42,1
"24.08.2015",42,1
"25.08.2015",42,4
"26.08.2015",42,1
"27.08.2015",42,1
"29.08.2015",42,3
"31.08.2015",42,1
"18.08.2015",42,1
"16.08.2015",42,1
"19.08.2015",42,1
"21.08.2015",42,3
"17.08.2015",42,1
"06.08.2015",42,3
"01.08.2015",42,1
"03.08.2015",42,1
"04.08.2015",42,1
"07.08.2015",42,1
"10.08.2015",42,1
"16.08.2015",42,1
"24.08.2015",42,1
"27.08.2015",42,1
"29.08.2015",42,1
"30.08.2015",42,1
"14.08.2015",42,1
"03.08.2015",42,2
"09.08.2015",42,1
"06.08.2015",42,1
"28.08.2015",42,1
"09.08.2015",42,1
"26.08.2015",42,1
"04.08.2015",42,1
"01.08.2015",42,1
"26.08.2015",42,1
"16.08.2015",42,1
"11.08.2015",42,2
"27.08.2015",42,1
"30.08.2015",42,1
"16.08.2015",42,1
"12.08.2015",42,1
"02.08.2015",42,1
"17.08.2015",42,1
"21.08.2015",42,1
"27.08.2015",42,1
"29.08.2015",42,2
"30.08.2015",42,-1
"31.08.2015",42,1
"09.08.2015",42,1
"01.08.2015",42,1
"06.08.2015",42,1
"07.08.2015",42,1
"13.08.2015",42,1
"21.08.2015",42,1
"24.08.2015",42,1
"27.08.2015",42,1
"12.08.2015",42,1
"09.08.2015",42,1
"03.08.2015",42,1
"07.08.2015",42,1
"15.08.2015",42,1
"28.08.2015",42,1
"29.08.2015",42,1
"16.08.2015",42,1
"13.08.2015",42,1
"30.08.2015",42,1
"07.08.2015",42,1
"12.08.2015",42,1
"18.08.2015",42,1
"22.08.2015",42,1
"29.08.2015",42,1
"27.08.2015",42,1
"30.08.2015",42,1
"07.08.2015",42,1
"01.08.2015",42,1
"28.08.2015",42,1
"10.08.2015",42,1
"29.08.2015",42,1
"16.08.2015",42,1
"15.08.2015",42,1
"26.08.2015",42,1
"12.08.2015",42,1
"18.08.2015",42,1
"26.08.2015",42,1
"12.08.2015",42,1
"18.08.2015",42,1
"25.08.2015",42,1
"01.08.2015",42,1
"15.08.2015",42,1
"09.08.2015",42,1
"04.08.2015",42,1
"11.08.2015",42,1
"19.08.2015",42,1
"04.08.2015",42,1
"20.08.2015",42,1
"08.08.2015",42,1
"15.08.2015",42,1
"13.08.2015",42,1
"20.08.2015",42,1
"09.08.2015",42,1
"21.08.2015",42,1
"16.08.2015",42,1
"09.08.2015",42,1
"27.08.2015",42,1
"07.08.2015",42,1
"02.08.2015",42,1
"10.08.2015",42,1
"02.08.2015",42,1
"10.08.2015",42,1
"15.08.2015",42,1
"26.08.2015",42,1
"30.08.2015",42,1
"06.08.2015",42,1
"08.08.2015",42,1
"27.08.2015",42,1
"10.08.2015",42,1
"20.08.2015",42,1
"08.08.2015",42,1
"09.08.2015",42,1
"21.08.2015",42,1
"15.08.2015",42,1
"08.08.2015",42,1
"03.08.2015",42,1
"29.08.2015",42,1
"25.08.2015",42,1
"11.08.2015",42,1
"16.08.2015",42,1
"16.08.2015",42,1
"20.08.2015",42,1
"23.08.2015",42,1
"30.08.2015",42,1
"27.08.2015",42,2
"29.08.2015",42,1
"10.08.2015",42,1
"11.08.2015",42,1
"23.08.2015",42,1
"25.08.2015",42,1
"27.08.2015",42,1
"21.08.2015",42,1
"17.08.2015",42,1
"12.08.2015",42,1
"09.08.2015",42,1
"08.08.2015",42,1
"27.08.2015",42,1
"26.08.2015",42,1
"21.08.2015",42,1
"16.08.2015",42,1
"25.08.2015",42,1
"10.08.2015",42,1
"26.08.2015",42,1
"19.08.2015",42,1
"13.08.2015",42,1
"10.08.2015",42,1
"26.08.2015",42,1
"11.08.2015",42,1
"21.08.2015",42,1
"28.08.2015",42,1
"11.08.2015",42,1
"10.08.2015",42,1
"05.08.2015",42,1
"20.08.2015",42,1
"27.08.2015",42,1
"07.08.2015",42,1
"08.08.2015",42,1
"26.08.2015",42,1
"07.08.2015",42,1
"13.08.2015",42,1
"24.08.2015",42,1
"03.08.2015",42,1
"11.08.2015",42,1
"08.08.2015",42,1
"08.08.2015",42,1
"21.08.2015",42,1
"08.08.2015",42,1
"14.08.2015",42,1
"20.08.2015",42,1
"08.08.2015",42,1
"28.08.2015",42,1
"29.08.2015",42,1
"07.08.2015",42,1
"16.08.2015",42,1
"18.08.2015",42,1
"29.08.2015",42,1
"15.08.2015",42,1
"04.08.2015",42,1
"08.08.2015",42,1
"05.08.2015",42,1
"19.08.2015",42,1
"22.08.2015",42,1
"18.08.2015",42,1
"04.08.2015",42,1
"13.08.2015",42,1
"02.08.2015",42,1
"18.08.2015",42,1
"15.08.2015",42,1
"12.08.2015",42,1
"21.08.2015",42,1
"10.08.2015",42,1
"27.08.2015",42,1
"12.08.2015",42,1
"11.08.2015",42,1
"11.08.2015",42,1
"11.08.2015",42,1
"03.08.2015",42,1
"26.08.2015",42,1
"26.08.2015",42,1
"17.08.2015",42,1
"26.08.2015",42,1
"19.08.2015",42,1
"25.08.2015",42,1
"24.08.2015",42,1
"24.08.2015",42,1
"15.08.2015",42,1
"14.08.2015",42,1
"11.08.2015",42,1
"09.08.2015",42,1
"03.08.2015",42,1
"08.08.2015",42,1
"21.08.2015",42,1
"07.08.2015",42,1
"07.08.2015",42,1
"05.08.2015",42,1
"07.08.2015",42,1
"10.08.2015",42,1
"10.08.2015",42,1
"10.08.2015",42,1
"07.08.2015",42,1
"18.08.2015",42,1
"03.08.2015",42,1
"30.08.2015",42,1
"27.08.2015",42,1
"08.08.2015",42,1
"10.08.2015",42,1
"24.08.2015",42,1
"02.08.2015",42,1
"24.08.2015",42,1
"24.08.2015",42,1
"01.08.2015",42,1
"08.08.2015",42,1
"24.08.2015",42,1
"02.08.2015",42,1
"09.08.2015",42,1
"03.08.2015",42,1
"29.08.2015",42,1
"07.08.2015",42,1
"04.08.2015",42,1
"29.08.2015",42,2
"03.08.2015",42,1
"10.08.2015",42,1
"13.08.2015",42,1
"17.08.2015",42,1
"25.08.2015",42,1
"31.08.2015",42,1
"28.08.2015",42,1
"02.08.2015",42,1
"27.08.2015",42,1
"10.08.2015",42,1
"19.08.2015",42,1
"15.08.2015",42,1
"15.08.2015",42,1
"13.08.2015",42,1
"26.08.2015",42,1
"14.08.2015",42,1
"24.08.2015",42,1
"25.08.2015",42,1
"26.08.2015",42,1
"30.08.2015",42,1
"25.08.2015",42,1
"26.08.2015",42,1
"13.08.2015",42,1
"13.08.2015",42,1
"10.08.2015",42,1
"16.08.2015",42,1
"09.08.2015",42,1
"13.08.2015",42,1
"31.08.2015",42,1
"09.08.2015",42,1
"28.08.2015",42,1
"10.08.2015",42,1
"07.08.2015",42,1
"27.08.2015",42,1
"29.08.2015",42,1
"26.08.2015",42,1
"07.08.2015",42,1
"08.08.2015",42,1
"27.08.2015",42,1
"15.08.2015",42,1
"18.08.2015",42,1
"23.08.2015",42,1
"25.08.2015",42,1
"26.08.2015",42,2
"27.08.2015",42,1
"29.08.2015",42,2
"31.08.2015",42,1
"07.08.2015",42,7
"08.08.2015",42,5
"09.08.2015",42,2
"17.08.2015",42,1
"10.08.2015",42,3
"12.08.2015",42,2
"13.08.2015",42,1
"14.08.2015",42,2
"16.08.2015",42,1
"18.08.2015",42,1
"21.08.2015",42,1
"26.08.2015",42,1
"27.08.2015",42,1
"28.08.2015",42,2
"29.08.2015",42,1
"23.08.2015",42,1
"11.08.2015",42,1
"26.08.2015",42,1
"26.08.2015",42,1
"27.08.2015",42,1
"19.08.2015",42,1
"20.08.2015",42,1
"24.08.2015",42,1
"09.08.2015",42,1
"26.08.2015",42,1
"15.08.2015",42,1
"09.08.2015",42,1
"14.08.2015",42,1
"27.08.2015",42,1
"17.08.2015",42,1
"16.08.2015",42,1
"25.08.2015",42,1
"17.08.2015",42,1
"30.08.2015",42,1
"31.08.2015",42,1
"26.08.2015",42,1
"01.08.2015",42,1
"05.08.2015",42,1
"11.08.2015",42,2
"13.08.2015",42,2
"30.08.2015",42,1
"31.08.2015",42,2
"21.08.2015",42,2
"02.08.2015",42,1
"28.08.2015",42,1
"13.08.2015",42,1
"23.08.2015",42,1
"16.08.2015",42,1
"09.08.2015",42,1
"09.08.2015",42,1
"02.08.2015",42,1
"13.08.2015",42,1
"10.08.2015",42,1
"10.08.2015",42,1
"12.08.2015",42,1
"30.08.2015",42,1
"29.08.2015",42,1
"06.08.2015",42,1
"15.08.2015",42,1
"23.08.2015",42,1
"11.08.2015",42,1
"27.08.2015",42,2
"30.08.2015",42,1
"23.08.2015",42,1
"08.08.2015",42,1
"20.08.2015",42,1
"06.08.2015",42,1
"08.08.2015",42,1
"12.08.2015",42,1
"30.08.2015",42,1
"23.08.2015",42,1
"23.08.2015",42,1
"22.08.2015",42,1
"10.08.2015",42,2
"08.08.2015",42,5
"09.08.2015",42,1
"21.08.2015",42,1
"07.08.2015",42,1
"21.08.2015",42,1
"12.08.2015",42,1
"28.08.2015",42,1
"08.08.2015",42,1
"12.08.2015",42,1
"08.08.2015",42,1
"09.08.2015",42,1
"08.08.2015",42,1
"14.08.2015",42,1
"08.08.2015",42,1
"31.08.2015",42,1
"30.08.2015",42,1
"09.08.2015",42,1
"23.08.2015",42,1
"19.08.2015",42,1
"12.08.2015",42,1
"26.08.2015",42,1
"03.08.2015",42,1
"16.08.2015",42,1
"31.08.2015",42,1
"23.08.2015",42,1
"30.08.2015",42,1
"27.08.2015",42,1
"06.08.2015",42,1
"08.08.2015",42,1
"04.08.2015",42,1
"12.08.2015",42,1
"07.08.2015",42,1
"05.08.2015",42,1
"12.08.2015",42,1
"18.08.2015",42,1
"14.08.2015",42,1
"11.08.2015",42,1
"06.08.2015",42,1
"25.08.2015",42,1
"17.08.2015",42,1
"24.08.2015",42,1
"24.08.2015",42,1
"05.08.2015",42,1
"21.08.2015",42,1
"27.08.2015",42,1
"24.08.2015",42,1
"14.08.2015",42,1
"13.08.2015",42,1
"27.08.2015",42,1
"04.08.2015",42,1
"01.08.2015",42,1
"04.08.2015",42,1
"01.08.2015",42,1
"26.08.2015",42,1
"08.08.2015",42,1
"06.08.2015",42,1
"05.08.2015",42,1
"02.08.2015",42,1
"19.08.2015",42,8
"20.08.2015",42,8
"21.08.2015",42,13
"22.08.2015",42,10
"23.08.2015",42,15
"24.08.2015",42,15
"25.08.2015",42,17
"26.08.2015",42,19
"27.08.2015",42,15
"28.08.2015",42,17
"29.08.2015",42,17
"18.08.2015",42,11
"30.08.2015",42,11
"07.08.2015",42,1
"01.08.2015",42,1
"03.08.2015",42,1
"04.08.2015",42,1
"14.08.2015",42,1
"23.08.2015",42,1
"31.08.2015",42,1
"09.08.2015",42,1
"16.08.2015",42,1
"22.08.2015",42,1
"24.08.2015",42,1
"31.08.2015",42,9
"12.08.2015",42,1
"17.08.2015",42,6
"15.08.2015",42,13
"04.08.2015",42,1
"10.08.2015",42,1
"16.08.2015",42,1
"19.08.2015",42,1
"27.08.2015",42,1
"16.08.2015",42,1
"29.08.2015",42,1
"18.08.2015",42,1
"16.08.2015",42,1
"21.08.2015",42,1
"01.08.2015",42,7
"16.08.2015",42,11
"02.08.2015",42,9
"04.08.2015",42,11
"05.08.2015",42,7
"06.08.2015",42,17
"07.08.2015",42,13
"08.08.2015",42,12
"09.08.2015",42,8
"10.08.2015",42,17
"11.08.2015",42,8
"12.08.2015",42,8
"13.08.2015",42,11
"14.08.2015",42,10
"03.08.2015",42,15
"03.08.2015",42,1
"10.08.2015",42,1
"16.08.2015",42,1
"12.08.2015",42,1
"20.08.2015",42,1
"23.08.2015",42,1
"15.08.2015",42,1
"30.08.2015",42,1
"29.08.2015",42,1
"28.08.2015",42,2
"08.08.2015",42,1
"15.08.2015",42,1
"14.08.2015",42,1
"16.08.2015",42,1
"23.08.2015",42,1
"27.08.2015",42,1
"20.08.2015",42,1
"11.08.2015",42,1
"18.08.2015",42,1
"16.08.2015",42,1
"09.08.2015",42,1
"11.08.2015",42,1
"16.08.2015",42,1
"21.08.2015",42,1
"30.08.2015",42,1
"22.08.2015",42,1
"25.08.2015",42,2
"18.08.2015",42,1
"22.08.2015",42,2
"17.08.2015",42,1
"01.08.2015",42,3
"15.08.2015",42,1
"26.08.2015",42,1
"30.08.2015",42,1
"07.08.2015",42,1
"11.08.2015",42,1
"23.08.2015",42,1
"26.08.2015",42,1
"09.08.2015",42,1
"21.08.2015",42,1
"23.08.2015",42,2
"03.08.2015",42,1
"27.08.2015",42,1
"26.08.2015",42,1
"07.08.2015",42,1
"26.08.2015",42,1
"14.08.2015",42,1
"23.08.2015",42,1
"19.08.2015",42,2
"22.08.2015",42,2
"23.08.2015",42,1
"25.08.2015",42,5
"01.08.2015",42,3
"16.08.2015",42,3
"23.08.2015",42,1
"27.08.2015",42,1
"23.08.2015",42,1
"27.08.2015",42,1
"27.08.2015",42,2
"03.08.2015",42,1
"19.08.2015",42,1
"16.08.2015",42,1
"19.08.2015",42,1
"17.08.2015",42,1
"18.08.2015",42,1
"10.08.2015",42,1
"02.08.2015",42,1
"16.08.2015",42,1
"28.08.2015",42,1
"27.08.2015",42,1
"24.08.2015",42,1
"04.08.2015",42,1
"11.08.2015",42,1
"25.08.2015",42,1
"28.08.2015",42,2
"31.08.2015",42,1
"01.08.2015",42,1
"02.08.2015",42,2
"07.08.2015",42,1
"08.08.2015",42,1
"15.08.2015",42,1
"22.08.2015",42,1
"25.08.2015",42,1
"10.08.2015",42,1
"16.08.2015",42,1
"11.08.2015",42,1
"13.08.2015",42,1
"27.08.2015",42,2
"07.08.2015",42,1
"07.08.2015",42,1
"25.08.2015",42,1
"31.08.2015",42,1
"07.08.2015",42,1
"24.08.2015",42,1
"02.08.2015",42,1
"07.08.2015",42,1
"24.08.2015",42,1
"07.08.2015",42,1
"03.08.2015",42,1
"01.08.2015",42,1
"09.08.2015",42,1
"02.08.2015",42,1
"09.08.2015",42,1
"09.08.2015",42,1
"31.08.2015",42,1
"20.08.2015",42,1
"07.08.2015",42,1
"11.08.2015",42,1
"29.08.2015",42,1
"11.08.2015",42,1
"07.08.2015",42,1
"07.08.2015",42,1
"04.08.2015",42,2
"08.08.2015",42,1
"25.08.2015",42,1
"27.08.2015",42,1
"01.08.2015",42,1
"10.08.2015",42,1
"13.08.2015",42,1
"20.08.2015",42,1
"01.08.2015",42,1
"02.08.2015",42,1
"08.08.2015",42,1
"20.08.2015",42,1
"27.08.2015",42,1
"26.08.2015",42,1
"15.08.2015",42,1
"17.08.2015",42,1
"23.08.2015",42,1
"24.08.2015",42,1
"30.08.2015",42,1
"04.08.2015",42,1
"21.08.2015",42,1
"27.08.2015",42,1
"19.08.2015",42,1
"03.08.2015",42,1
"06.08.2015",42,1
"31.08.2015",42,1
"01.08.2015",42,1
"01.08.2015",42,1
"11.08.2015",42,1
"19.08.2015",42,1
"28.08.2015",42,1
"23.08.2015",42,2
"28.08.2015",42,1
"11.08.2015",42,1
"14.08.2015",42,1
"27.08.2015",42,1
"24.08.2015",42,1
"25.08.2015",42,1
"15.08.2015",42,1
"04.08.2015",42,2
"15.08.2015",42,1
"15.08.2015",42,1
"16.08.2015",42,1
"20.08.2015",42,1
"22.08.2015",42,1
"28.08.2015",42,1
"07.08.2015",42,1
"15.08.2015",42,1
"07.08.2015",42,1
"29.08.2015",42,1
"12.08.2015",42,1
"16.08.2015",42,1
"17.08.2015",42,1
"18.08.2015",42,1
"17.08.2015",42,2
"27.08.2015",42,1
"21.08.2015",42,1
"27.08.2015",42,1
"30.08.2015",42,1
"14.08.2015",42,1
"22.08.2015",42,1
"30.08.2015",42,1
"27.08.2015",42,1
"13.08.2015",42,1
"13.08.2015",42,1
"10.08.2015",42,1
"10.08.2015",42,1
"20.08.2015",42,1
"22.08.2015",42,1
"08.08.2015",42,1
"23.08.2015",42,1
"29.08.2015",42,1
"21.08.2015",42,1
"22.08.2015",42,2
"21.08.2015",42,1
"29.08.2015",42,1
"14.08.2015",42,1
"30.08.2015",42,2
"31.08.2015",42,2
"30.08.2015",42,5
"30.08.2015",42,6
"31.08.2015",42,1
"27.08.2015",42,1
"05.08.2015",42,1
"31.08.2015",42,1
"27.08.2015",42,2
"31.08.2015",42,1
"27.08.2015",42,1
"16.08.2015",42,1
"28.08.2015",42,1
"09.08.2015",42,1
"20.08.2015",42,1
"19.08.2015",42,1
"07.08.2015",42,1
"20.08.2015",42,1
"18.08.2015",42,1
"02.08.2015",42,1
"28.08.2015",42,1
"07.08.2015",42,2
"16.08.2015",42,1
"27.08.2015",42,1
"29.08.2015",42,1
"31.08.2015",42,2
"16.08.2015",42,1
"30.08.2015",42,1
"02.08.2015",42,2
"07.08.2015",42,1
"16.08.2015",42,1
"19.08.2015",42,1
"25.08.2015",42,1
"10.08.2015",42,1
"06.08.2015",42,1
"15.08.2015",42,1
"17.08.2015",42,1
"27.08.2015",42,1
"06.08.2015",42,1
"12.08.2015",42,1
"04.08.2015",42,1
"07.08.2015",42,1
"09.08.2015",42,1
"07.08.2015",42,1
"17.08.2015",42,1
"07.08.2015",42,1
"23.08.2015",42,1
"19.08.2015",42,1
"28.08.2015",42,1
"30.08.2015",42,1
"30.08.2015",42,1
"04.08.2015",42,1
"30.08.2015",42,1
"10.08.2015",42,1
"31.08.2015",42,1
"25.08.2015",42,1
"19.08.2015",42,1
"10.08.2015",42,1
"16.08.2015",42,1
"13.08.2015",42,1
"05.08.2015",42,1
"07.08.2015",42,1
"08.08.2015",42,1
"22.08.2015",42,1
"10.08.2015",42,1
"09.08.2015",42,1
"28.08.2015",42,1
"03.08.2015",42,1
"08.08.2015",42,1
"11.08.2015",42,1
"13.08.2015",42,1
"15.08.2015",42,1
"26.08.2015",42,1
